Trk,Song,Ragam,Thalam,Composer,Musician,ConcertFolder,FileName,RelativePath,Duration,MainArtist,Type,VocalSupport,Violin,Veena,Flute,Nagasvaram,Mridangam,Tavil,Khanjira,Ghatam,Morsing,Konnakkol,Dholak,Tabla,Narration,Date,Venue,Info,Comments
10,Jagadoddhaarana,Kapi,Adi,Purandaradasa,MSSubbulakshmi,Album-008,10-Jagadoddhaarana.mp3,MSSubbulakshmi/Album-008/10-Jagadoddhaarana.mp3,0:07:32,M S Subbulakshmi,Vocal,Radha Viswanathan,V V Subrahmanyam,,,,Dr T K Murthy,,,T H Vinayakram,,,,,,,,,
11,Hari Tum Haro,?,Adi,Meera,MSSubbulakshmi,Album-008,11-HariTumHaro.mp3,MSSubbulakshmi/Album-008/11-HariTumHaro.mp3,0:04:06,M S Subbulakshmi,Vocal,Radha Viswanathan,V V Subrahmanyam,,,,Dr T K Murthy,,,T H Vinayakram,,,,,,,,,
1,Slokam,Yamunakalyani,,,MSSubbulakshmi,Album-009,01-02-Slokam-KalaiNiraiGanapati.mp3,MSSubbulakshmi/Album-009/01-02-Slokam-KalaiNiraiGanapati.mp3,0:06:40,M S Subbulakshmi,Vocal,Radha Viswanathan,V V Subrahmanyam,,,,Dr T K Murthy,,,T H Vinayakram,,,,,,?-?-1968,Music Academy,Sangeetha Kalanidhi concert,
2,Kalai Nirai Ganapati,Hamsadhvani,Adi,Ramalinga Svamigal,MSSubbulakshmi,Album-009,01-02-Slokam-KalaiNiraiGanapati.mp3,MSSubbulakshmi/Album-009/01-02-Slokam-KalaiNiraiGanapati.mp3,0:06:40,M S Subbulakshmi,Vocal,Radha Viswanathan,V V Subrahmanyam,,,,Dr T K Murthy,,,T H Vinayakram,,,,,,?-?-1968,Music Academy,Sangeetha Kalanidhi concert,
3,Ninnuvinaa Naamadentu,Navarasakannada,Rupaka,Thyagaraja,MSSubbulakshmi,Album-009,03-NinnuvinaaNaamadentu.mp3,MSSubbulakshmi/Album-009/03-NinnuvinaaNaamadentu.mp3,0:06:20,M S Subbulakshmi,Vocal,Radha Viswanathan,V V Subrahmanyam,,,,Dr T K Murthy,,,T H Vinayakram,,,,,,?-?-1968,Music Academy,Sangeetha Kalanidhi concert,
4,Sree Lakshmee Varaaham,Abhogi,Adi,Muttusvami Dikshitar,MSSubbulakshmi,Album-009,04-SreeLakshmeeVaraaham.mp3,MSSubbulakshmi/Album-009/04-SreeLakshmeeVaraaham.mp3,0:12:34,M S Subbulakshmi,Vocal,Radha Viswanathan,V V Subrahmanyam,,,,Dr T K Murthy,,,T H Vinayakram,,,,,,?-?-1968,Music Academy,Sangeetha Kalanidhi concert,
5,Sree Kaamakoti Peetasthite,Saveri,Adi,Mysore Sadasiva Rao,MSSubbulakshmi,Album-009,05-SreeKaamakotiPeetasthite.mp3,MSSubbulakshmi/Album-009/05-SreeKaamakotiPeetasthite.mp3,0:04:40,M S Subbulakshmi,Vocal,Radha Viswanathan,V V Subrahmanyam,,,,Dr T K Murthy,,,T H Vinayakram,,,,,,?-?-1968,Music Academy,Sangeetha Kalanidhi concert,
6,Entaraanee Tanakenta,Harikambhoji,Adi,Thyagaraja,MSSubbulakshmi,Album-009,06-EntaraaneeTanakenta.mp3,MSSubbulakshmi/Album-009/06-EntaraaneeTanakenta.mp3,0:10:40,M S Subbulakshmi,Vocal,Radha Viswanathan,V V Subrahmanyam,,,,Dr T K Murthy,,,T H Vinayakram,,,,,,?-?-1968,Music Academy,Sangeetha Kalanidhi concert,
7,Jnaanamosakaraadaa,Poorvikalyani,Rupaka,Thyagaraja,MSSubbulakshmi,Album-009,07-Jnaanamosakaraadaa.mp3,MSSubbulakshmi/Album-009/07-Jnaanamosakaraadaa.mp3,0:14:14,M S Subbulakshmi,Vocal,Radha Viswanathan,V V Subrahmanyam,,,,Dr T K Murthy,,,T H Vinayakram,,,,,,?-?-1968,Music Academy,Sangeetha Kalanidhi concert,
8,Enneramum,Devagandhari,Adi,Gopalakrishna Bharati,MSSubbulakshmi,Album-009,08-Enneramum.mp3,MSSubbulakshmi/Album-009/08-Enneramum.mp3,0:07:11,M S Subbulakshmi,Vocal,Radha Viswanathan,V V Subrahmanyam,,,,Dr T K Murthy,,,T H Vinayakram,,,,,,?-?-1968,Music Academy,Sangeetha Kalanidhi concert,
